dt,U_dN
0,0
0.01,0.0001599
0.02,0.000639088
0.03,0.00143603
0.04,0.00254818
0.05,0.00397198
0.06,0.00570289
0.07,0.00773539
0.08,0.010063
0.09,0.0126784
0.1,0.0155732
0.11,0.0187384
0.12,0.022164
0.13,0.0258393
0.14,0.0297527
0.15,0.0338923
0.16,0.0382452
0.17,0.0427982
0.18,0.0475373
0.19,0.0524483
0.2,0.0575164
0.21,0.0627268
0.22,0.068064
0.23,0.0735126
0.24,0.0790571
0.25,0.0846817
0.26,0.0903708
0.27,0.0961088
0.28,0.10188
0.29,0.10767
0.3,0.113464
0.31,0.119246
0.32,0.125003
0.33,0.130721
0.34,0.136388
0.35,0.14199
0.36,0.147517
0.37,0.152956
0.38,0.158299
0.39,0.163536
0.4,0.168658
0.41,0.173658
0.42,0.17853
0.43,0.183268
0.44,0.187868
0.45,0.192327
0.46,0.196644
0.47,0.200817
0.48,0.204846
0.49,0.208735
0.5,0.212485
0.51,0.2161
0.52,0.219587
0.53,0.222952
0.54,0.226203
0.55,0.229349
0.56,0.2324
0.57,0.235369
0.58,0.238268
0.59,0.241111
0.6,0.243913
0.61,0.246691
0.62,0.249462
0.63,0.252244
0.64,0.255058
0.65,0.257922
0.66,0.260858
0.67,0.263889
0.68,0.267036
0.69,0.270324
0.7,0.273776
0.71,0.277418
0.72,0.281273
0.73,0.285368
0.74,0.289729
0.75,0.294381
0.76,0.299352
0.77,0.304667
0.78,0.310353
0.79,0.316436
0.8,0.322943
0.81,0.3299
0.82,0.337332
0.83,0.345266
0.84,0.353726
0.85,0.362736
0.86,0.372321
0.87,0.382504
0.88,0.393307
0.89,0.404753
0.9,0.416861
0.91,0.429652
0.92,0.443146
0.93,0.457358
0.94,0.472307
0.95,0.488009
0.96,0.504476
0.97,0.521723
0.98,0.539761
0.99,0.558601
1,0.578252
1.01,0.598722
1.02,0.620016
1.03,0.64214
1.04,0.665097
1.05,0.688889
1.06,0.713517
1.07,0.738979
1.08,0.765272
1.09,0.792394
1.1,0.820338
1.11,0.849097
1.12,0.878662
1.13,0.909025
1.14,0.940174
1.15,0.972097
1.16,1.00478
1.17,1.0382
1.18,1.07236
1.19,1.10722
1.2,1.14278
1.21,1.179
1.22,1.21588
1.23,1.25339
1.24,1.2915
1.25,1.33019
1.26,1.36944
1.27,1.40922
1.28,1.44951
1.29,1.49027
1.3,1.53149
1.31,1.57313
1.32,1.61516
1.33,1.65756
1.34,1.7003
1.35,1.74334
1.36,1.78666
1.37,1.83023
1.38,1.87402
1.39,1.918
1.4,1.96213
1.41,2.00639
1.42,2.05075
1.43,2.09518
1.44,2.13965
1.45,2.18413
1.46,2.2286
1.47,2.27301
1.48,2.31736
1.49,2.3616
1.5,2.40571
1.51,2.44967
1.52,2.49344
1.53,2.53701
1.54,2.58035
1.55,2.62343
1.56,2.66623
1.57,2.70872
1.58,2.75089
1.59,2.79271
1.6,2.83416
1.61,2.87522
1.62,2.91586
1.63,2.95607
1.64,2.99582
1.65,3.03511
1.66,3.0739
1.67,3.11218
1.68,3.14993
1.69,3.18713
1.7,3.22378
1.71,3.25984
1.72,3.2953
1.73,3.33015
1.74,3.36436
1.75,3.39792
1.76,3.43082
1.77,3.46304
1.78,3.49456
1.79,3.52536
1.8,3.55542
1.81,3.58474
1.82,3.61328
1.83,3.64104
1.84,3.668
1.85,3.69413
1.86,3.71942
1.87,3.74385
1.88,3.76739
1.89,3.79004
1.9,3.81176
1.91,3.83253
1.92,3.85234
1.93,3.87116
1.94,3.88897
1.95,3.90573
1.96,3.92144
1.97,3.93605
1.98,3.94955
1.99,3.96192
2,3.97311
2.01,3.9831
2.02,3.99187
2.03,3.99938
2.04,4.00561
2.05,4.01052
2.06,4.01409
2.07,4.01627
2.08,4.01705
2.09,4.01638
2.1,4.01424
2.11,4.01059
2.12,4.00539
2.13,3.99862
2.14,3.99024
2.15,3.98022
2.16,3.96852
2.17,3.95512
2.18,3.93997
2.19,3.92305
2.2,3.90432
2.21,3.88375
2.22,3.86132
2.23,3.83698
2.24,3.81072
2.25,3.78251
2.26,3.7523
2.27,3.72009
2.28,3.68585
2.29,3.64954
2.3,3.61116
2.31,3.57068
2.32,3.52808
2.33,3.48334
2.34,3.43645
2.35,3.3874
2.36,3.33618
2.37,3.28278
2.38,3.22719
2.39,3.16941
2.4,3.10943
2.41,3.04727
2.42,2.98292
2.43,2.91639
2.44,2.84769
2.45,2.77683
2.46,2.70384
2.47,2.62872
2.48,2.5515
2.49,2.47221
2.5,2.39088
2.51,2.30752
2.52,2.22219
2.53,2.13492
2.54,2.04575
2.55,1.95472
2.56,1.86188
2.57,1.76728
2.58,1.67099
2.59,1.57305
2.6,1.47352
2.61,1.37248
2.62,1.26998
2.63,1.16611
2.64,1.06092
2.65,0.954503
2.66,0.846933
2.67,0.738291
2.68,0.628664
2.69,0.518137
2.7,0.406802
2.71,0.29475
2.72,0.182077
2.73,0.0688775
2.74,-0.044748
2.75,-0.158699
2.76,-0.272874
2.77,-0.387168
2.78,-0.501475
2.79,-0.615689
2.8,-0.729702
2.81,-0.843404
2.82,-0.956686
2.83,-1.06944
2.84,-1.18154
2.85,-1.2929
2.86,-1.40339
2.87,-1.5129
2.88,-1.62132
2.89,-1.72854
2.9,-1.83445
2.91,-1.93894
2.92,-2.0419
2.93,-2.14322
2.94,-2.2428
2.95,-2.34052
2.96,-2.43629
2.97,-2.53001
2.98,-2.62157
2.99,-2.71087
3,-2.79783
3.01,-2.88234
3.02,-2.96431
3.03,-3.04367
3.04,-3.12031
3.05,-3.19416
3.06,-3.26514
3.07,-3.33318
3.08,-3.39819
3.09,-3.46012
3.1,-3.51889
3.11,-3.57444
3.12,-3.62672
3.13,-3.67566
3.14,-3.72123
3.15,-3.76337
3.16,-3.80203
3.17,-3.83719
3.18,-3.86881
3.19,-3.89685
3.2,-3.92129
3.21,-3.94212
3.22,-3.9593
3.23,-3.97284
3.24,-3.98271
3.25,-3.98892
3.26,-3.99147
3.27,-3.99036
3.28,-3.98559
3.29,-3.97719
3.3,-3.96517
3.31,-3.94955
3.32,-3.93036
3.33,-3.90762
3.34,-3.88137
3.35,-3.85165
3.36,-3.8185
3.37,-3.78196
3.38,-3.74209
3.39,-3.69893
3.4,-3.65254
3.41,-3.60298
3.42,-3.55031
3.43,-3.49461
3.44,-3.43593
3.45,-3.37436
3.46,-3.30996
3.47,-3.24282
3.48,-3.17301
3.49,-3.10063
3.5,-3.02574
3.51,-2.94845
3.52,-2.86884
3.53,-2.787
3.54,-2.70303
3.55,-2.61703
3.56,-2.52909
3.57,-2.4393
3.58,-2.34778
3.59,-2.25462
3.6,-2.15992
3.61,-2.06379
3.62,-1.96634
3.63,-1.86766
3.64,-1.76786
3.65,-1.66706
3.66,-1.56535
3.67,-1.46284
3.68,-1.35964
3.69,-1.25586
3.7,-1.15161
3.71,-1.04698
3.72,-0.942096
3.73,-0.83705
3.74,-0.731952
3.75,-0.626906
3.76,-0.522017
3.77,-0.417388
3.78,-0.313119
3.79,-0.209314
3.8,-0.106071
3.81,-0.00348871
3.82,0.0983344
3.83,0.199303
3.84,0.299321
3.85,0.398297
3.86,0.496139
3.87,0.592756
3.88,0.688061
3.89,0.781967
3.9,0.874389
3.91,0.965244
3.92,1.05445
3.93,1.14193
3.94,1.22761
3.95,1.31141
3.96,1.39326
3.97,1.47309
3.98,1.55083
3.99,1.62641
4,1.69978
4.01,1.77086
4.02,1.8396
4.03,1.90595
4.04,1.96985
4.05,2.03124
4.06,2.09008
4.07,2.14632
4.08,2.19991
4.09,2.25082
4.1,2.299
4.11,2.34441
4.12,2.38703
4.13,2.42682
4.14,2.46375
4.15,2.49779
4.16,2.52892
4.17,2.55712
4.18,2.58237
4.19,2.60464
4.2,2.62394
4.21,2.64024
4.22,2.65354
4.23,2.66384
4.24,2.67112
4.25,2.67539
4.26,2.67665
4.27,2.6749
4.28,2.67015
4.29,2.66241
4.3,2.6517
4.31,2.63802
4.32,2.6214
4.33,2.60185
4.34,2.5794
4.35,2.55407
4.36,2.52588
4.37,2.49488
4.38,2.46108
4.39,2.42452
4.4,2.38525
4.41,2.3433
4.42,2.2987
4.43,2.25151
4.44,2.20177
4.45,2.14952
4.46,2.09482
4.47,2.03772
4.48,1.97828
4.49,1.91653
4.5,1.85256
4.51,1.78641
4.52,1.71814
4.53,1.64782
4.54,1.57551
4.55,1.50129
4.56,1.4252
4.57,1.34733
4.58,1.26774
4.59,1.18651
4.6,1.1037
4.61,1.01939
4.62,0.933651
4.63,0.846561
4.64,0.758194
4.65,0.668625
4.66,0.577931
4.67,0.48619
4.68,0.393478
4.69,0.299873
4.7,0.205452
4.71,0.110293
4.72,0.0144735
4.73,-0.0819296
4.74,-0.178839
4.75,-0.27618
4.76,-0.373874
4.77,-0.471848
4.78,-0.570027
4.79,-0.668338
4.8,-0.766707
4.81,-0.865064
4.82,-0.963339
4.83,-1.06146
4.84,-1.15937
4.85,-1.25699
4.86,-1.35426
4.87,-1.45112
4.88,-1.5475
4.89,-1.64336
4.9,-1.73862
4.91,-1.83325
4.92,-1.92718
4.93,-2.02036
4.94,-2.11275
4.95,-2.20429
4.96,-2.29496
4.97,-2.3847
4.98,-2.47347
4.99,-2.56125
5,-2.64799
5.01,-2.73367
5.02,-2.81827
5.03,-2.90174
5.04,-2.98408
5.05,-3.06526
5.06,-3.14526
5.07,-3.22408
5.08,-3.3017
5.09,-3.37811
5.1,-3.4533
5.11,-3.52728
5.12,-3.60004
5.13,-3.67159
5.14,-3.74192
5.15,-3.81106
5.16,-3.879
5.17,-3.94576
5.18,-4.01135
5.19,-4.0758
5.2,-4.13912
5.21,-4.20134
5.22,-4.26247
5.23,-4.32255
5.24,-4.3816
5.25,-4.43965
5.26,-4.49673
5.27,-4.55288
5.28,-4.60814
5.29,-4.66253
5.3,-4.7161
5.31,-4.76888
5.32,-4.82091
5.33,-4.87224
5.34,-4.92291
5.35,-4.97295
5.36,-5.02242
5.37,-5.07135
5.38,-5.11978
5.39,-5.16778
5.4,-5.21536
5.41,-5.26259
5.42,-5.3095
5.43,-5.35613
5.44,-5.40254
5.45,-5.44875
5.46,-5.49482
5.47,-5.54078
5.48,-5.58667
5.49,-5.63253
5.5,-5.6784
5.51,-5.72432
5.52,-5.77031
5.53,-5.81641
5.54,-5.86265
5.55,-5.90907
5.56,-5.95568
5.57,-6.00251
5.58,-6.0496
5.59,-6.09695
5.6,-6.14459
5.61,-6.19254
5.62,-6.24081
5.63,-6.28941
5.64,-6.33835
5.65,-6.38764
5.66,-6.43729
5.67,-6.48729
5.68,-6.53765
5.69,-6.58837
5.7,-6.63943
5.71,-6.69084
5.72,-6.74258
5.73,-6.79463
5.74,-6.84699
5.75,-6.89963
5.76,-6.95254
5.77,-7.00569
5.78,-7.05905
5.79,-7.1126
5.8,-7.1663
5.81,-7.22014
5.82,-7.27406
5.83,-7.32803
5.84,-7.38201
5.85,-7.43597
5.86,-7.48986
5.87,-7.54363
5.88,-7.59724
5.89,-7.65064
5.9,-7.70378
5.91,-7.75661
5.92,-7.80908
5.93,-7.86112
5.94,-7.9127
5.95,-7.96374
5.96,-8.01421
5.97,-8.06403
5.98,-8.11315
5.99,-8.16151
6,-8.20905
6.01,-8.25572
6.02,-8.30145
6.03,-8.34619
6.04,-8.38987
6.05,-8.43244
6.06,-8.47384
6.07,-8.51401
6.08,-8.55289
6.09,-8.59043
6.1,-8.62657
6.11,-8.66126
6.12,-8.69445
6.13,-8.72608
6.14,-8.7561
6.15,-8.78446
6.16,-8.81112
6.17,-8.83602
6.18,-8.85914
6.19,-8.88041
6.2,-8.89981
6.21,-8.91729
6.22,-8.93282
6.23,-8.94636
6.24,-8.95789
6.25,-8.96737
6.26,-8.97478
6.27,-8.98009
6.28,-8.98329
6.29,-8.98434
6.3,-8.98324
6.31,-8.97997
6.32,-8.97452
6.33,-8.96689
6.34,-8.95706
6.35,-8.94503
6.36,-8.93081
6.37,-8.91439
6.38,-8.89578
6.39,-8.87499
6.4,-8.85202
6.41,-8.8269
6.42,-8.79964
6.43,-8.77026
6.44,-8.73877
6.45,-8.70521
6.46,-8.66959
6.47,-8.63195
6.48,-8.59232
6.49,-8.55073
6.5,-8.50722
6.51,-8.46183
6.52,-8.41459
6.53,-8.36555
6.54,-8.31475
6.55,-8.26224
6.56,-8.20807
6.57,-8.15228
6.58,-8.09493
6.59,-8.03607
6.6,-7.97576
6.61,-7.91405
6.62,-7.851
6.63,-7.78666
6.64,-7.72109
6.65,-7.65436
6.66,-7.58652
6.67,-7.51764
6.68,-7.44778
6.69,-7.37699
6.7,-7.30535
6.71,-7.23292
6.72,-7.15975
6.73,-7.08591
6.74,-7.01147
6.75,-6.93648
6.76,-6.86101
6.77,-6.78512
6.78,-6.70887
6.79,-6.63232
6.8,-6.55553
6.81,-6.47855
6.82,-6.40145
6.83,-6.32429
6.84,-6.24711
6.85,-6.16996
6.86,-6.09291
6.87,-6.016
6.88,-5.93928
6.89,-5.8628
6.9,-5.78661
6.91,-5.71073
6.92,-5.63523
6.93,-5.56013
6.94,-5.48547
6.95,-5.41129
6.96,-5.33762
6.97,-5.26449
6.98,-5.19193
6.99,-5.11996
7,-5.0486
7.01,-4.97788
7.02,-4.90781
7.03,-4.83841
7.04,-4.76969
7.05,-4.70165
7.06,-4.63431
7.07,-4.56767
7.08,-4.50172
7.09,-4.43648
7.1,-4.37192
7.11,-4.30806
7.12,-4.24486
7.13,-4.18233
7.14,-4.12045
7.15,-4.05919
7.16,-3.99854
7.17,-3.93847
7.18,-3.87896
7.19,-3.81998
7.2,-3.7615
7.21,-3.70348
7.22,-3.64589
7.23,-3.58868
7.24,-3.53182
7.25,-3.47527
7.26,-3.41897
7.27,-3.36289
7.28,-3.30697
7.29,-3.25117
7.3,-3.19542
7.31,-3.13968
7.32,-3.08389
7.33,-3.02799
7.34,-2.97193
7.35,-2.91564
7.36,-2.85907
7.37,-2.80215
7.38,-2.74482
7.39,-2.68702
7.4,-2.62868
7.41,-2.56975
7.42,-2.51015
7.43,-2.44982
7.44,-2.38871
7.45,-2.32674
7.46,-2.26385
7.47,-2.19998
7.48,-2.13507
7.49,-2.06905
7.5,-2.00187
7.51,-1.93347
7.52,-1.86378
7.53,-1.79276
7.54,-1.72035
7.55,-1.64649
7.56,-1.57113
7.57,-1.49423
7.58,-1.41574
7.59,-1.33561
7.6,-1.2538
7.61,-1.17028
7.62,-1.085
7.63,-0.997929
7.64,-0.909043
7.65,-0.818312
7.66,-0.72571
7.67,-0.631218
7.68,-0.534817
7.69,-0.436495
7.7,-0.336242
7.71,-0.23405
7.72,-0.129919
7.73,-0.0238489
7.74,0.0841537
7.75,0.194079
7.76,0.305914
7.77,0.419639
7.78,0.535233
7.79,0.652669
7.8,0.771915
7.81,0.892937
7.82,1.0157
7.83,1.14015
7.84,1.26624
7.85,1.39393
7.86,1.52315
7.87,1.65384
7.88,1.78594
7.89,1.91938
7.9,2.05409
7.91,2.18999
7.92,2.32699
7.93,2.46501
7.94,2.60397
7.95,2.74377
7.96,2.88431
7.97,3.0255
7.98,3.16723
7.99,3.3094
8,3.4519
8.01,3.59461
8.02,3.73743
8.03,3.88024
8.04,4.02292
8.05,4.16534
8.06,4.30739
8.07,4.44894
8.08,4.58987
8.09,4.73005
8.1,4.86935
8.11,5.00764
8.12,5.1448
8.13,5.2807
8.14,5.41519
8.15,5.54817
8.16,5.67948
8.17,5.80902
8.18,5.93665
8.19,6.06224
8.2,6.18567
8.21,6.30681
8.22,6.42555
8.23,6.54176
8.24,6.65533
8.25,6.76613
8.26,6.87406
8.27,6.97902
8.28,7.08088
8.29,7.17955
8.3,7.27494
8.31,7.36694
8.32,7.45546
8.33,7.54042
8.34,7.62174
8.35,7.69933
8.36,7.77312
8.37,7.84305
8.38,7.90905
8.39,7.97106
8.4,8.02903
8.41,8.08292
8.42,8.13268
8.43,8.17827
8.44,8.21967
8.45,8.25685
8.46,8.28979
8.47,8.31848
8.48,8.34292
8.49,8.3631
8.5,8.37903
8.51,8.39073
8.52,8.3982
8.53,8.40148
8.54,8.40059
8.55,8.39558
8.56,8.38647
8.57,8.37334
8.58,8.35621
8.59,8.33517
8.6,8.31026
8.61,8.28157
8.62,8.24917
8.63,8.21314
8.64,8.17357
8.65,8.13055
8.66,8.08418
8.67,8.03456
8.68,7.9818
8.69,7.926
8.7,7.86729
8.71,7.80577
8.72,7.74159
8.73,7.67484
8.74,7.60568
8.75,7.53423
8.76,7.46063
8.77,7.38501
8.78,7.30751
8.79,7.22828
8.8,7.14746
8.81,7.06519
8.82,6.98163
8.83,6.89692
8.84,6.8112
8.85,6.72464
8.86,6.63737
8.87,6.54955
8.88,6.46133
8.89,6.37285
8.9,6.28427
8.91,6.19573
8.92,6.10738
8.93,6.01936
8.94,5.93182
8.95,5.84489
8.96,5.75872
8.97,5.67344
8.98,5.5892
8.99,5.50611
9,5.4243
9.01,5.34391
9.02,5.26506
9.03,5.18786
9.04,5.11243
9.05,5.03888
9.06,4.96733
9.07,4.89786
9.08,4.83058
9.09,4.76559
9.1,4.70298
9.11,4.64284
9.12,4.58524
9.13,4.53026
9.14,4.47798
9.15,4.42846
9.16,4.38178
9.17,4.33797
9.18,4.29711
9.19,4.25923
9.2,4.22439
9.21,4.19262
9.22,4.16395
9.23,4.13842
9.24,4.11605
9.25,4.09686
9.26,4.08086
9.27,4.06808
9.28,4.0585
9.29,4.05215
9.3,4.04901
9.31,4.04907
9.32,4.05233
9.33,4.05877
9.34,4.06838
9.35,4.08112
9.36,4.09698
9.37,4.11593
9.38,4.13792
9.39,4.16292
9.4,4.1909
9.41,4.22181
9.42,4.25559
9.43,4.29221
9.44,4.33161
9.45,4.37374
9.46,4.41852
9.47,4.46592
9.48,4.51586
9.49,4.56828
9.5,4.62311
9.51,4.68028
9.52,4.73972
9.53,4.80137
9.54,4.86513
9.55,4.93095
9.56,4.99874
9.57,5.06842
9.58,5.13992
9.59,5.21315
9.6,5.28803
9.61,5.36448
9.62,5.44241
9.63,5.52174
9.64,5.60238
9.65,5.68425
9.66,5.76726
9.67,5.85132
9.68,5.93634
9.69,6.02224
9.7,6.10893
9.71,6.19631
9.72,6.28429
9.73,6.37279
9.74,6.46172
9.75,6.55098
9.76,6.64048
9.77,6.73014
9.78,6.81985
9.79,6.90953
9.8,6.99908
9.81,7.08842
9.82,7.17745
9.83,7.26607
9.84,7.3542
9.85,7.44174
9.86,7.52859
9.87,7.61467
9.88,7.69989
9.89,7.78414
9.9,7.86733
9.91,7.94937
9.92,8.03018
9.93,8.10964
9.94,8.18767
9.95,8.26418
9.96,8.33908
9.97,8.41226
9.98,8.48364
9.99,8.55313
10,8.62062
10.01,8.68604
10.02,8.74928
10.03,8.81027
10.04,8.86889
10.05,8.92508
10.06,8.97874
10.07,9.02977
10.08,9.0781
10.09,9.12364
10.1,9.1663
10.11,9.206
10.12,9.24265
10.13,9.27619
10.14,9.30652
10.15,9.33357
10.16,9.35727
10.17,9.37755
10.18,9.39432
10.19,9.40754
10.2,9.41712
10.21,9.42301
10.22,9.42515
10.23,9.42348
10.24,9.41795
10.25,9.40851
10.26,9.39511
10.27,9.37771
10.28,9.35627
10.29,9.33076
10.3,9.30115
10.31,9.2674
10.32,9.22952
10.33,9.18746
10.34,9.14123
10.35,9.09082
10.36,9.03623
10.37,8.97746
10.38,8.91453
10.39,8.84744
10.4,8.77623
10.41,8.70091
10.42,8.62153
10.43,8.53811
10.44,8.45072
10.45,8.35939
10.46,8.2642
10.47,8.16519
10.48,8.06245
10.49,7.95605
10.5,7.84608
10.51,7.73262
10.52,7.61578
10.53,7.49565
10.54,7.37234
10.55,7.24597
10.56,7.11666
10.57,6.98454
10.58,6.84974
10.59,6.71241
10.6,6.57267
10.61,6.4307
10.62,6.28663
10.63,6.14063
10.64,5.99287
10.65,5.84352
10.66,5.69275
10.67,5.54073
10.68,5.38766
10.69,5.23372
10.7,5.07909
10.71,4.92397
10.72,4.76855
10.73,4.61303
10.74,4.45761
10.75,4.3025
10.76,4.14788
10.77,3.99397
10.78,3.84096
10.79,3.68906
10.8,3.53847
10.81,3.3894
10.82,3.24204
10.83,3.09659
10.84,2.95326
10.85,2.81222
10.86,2.67368
10.87,2.53783
10.88,2.40484
10.89,2.27489
10.9,2.14817
10.91,2.02483
10.92,1.90506
10.93,1.789
10.94,1.6768
10.95,1.56862
10.96,1.46459
10.97,1.36484
10.98,1.26949
10.99,1.17867
11,1.09247
11.01,1.011
11.02,0.934348
11.03,0.862586
11.04,0.795788
11.05,0.734013
11.06,0.677312
11.07,0.625724
11.08,0.579278
11.09,0.537993
11.1,0.501877
11.11,0.470925
11.12,0.445124
11.13,0.424449
11.14,0.408863
11.15,0.398319
11.16,0.392758
11.17,0.39211
11.18,0.396296
11.19,0.405223
11.2,0.418789
11.21,0.436882
11.22,0.459377
11.23,0.486142
11.24,0.517032
11.25,0.551894
11.26,0.590564
11.27,0.63287
11.28,0.678632
11.29,0.727658
11.3,0.77975
11.31,0.834703
11.32,0.892304
11.33,0.95233
11.34,1.01456
11.35,1.07875
11.36,1.14467
11.37,1.21207
11.38,1.2807
11.39,1.35032
11.4,1.42066
11.41,1.49147
11.42,1.56248
11.43,1.63343
11.44,1.70406
11.45,1.7741
11.46,1.84328
11.47,1.91133
11.48,1.978
11.49,2.04302
11.5,2.10614
11.51,2.16708
11.52,2.2256
11.53,2.28145
11.54,2.33438
11.55,2.38415
11.56,2.43052
11.57,2.47328
11.58,2.51218
11.59,2.54703
11.6,2.57761
11.61,2.60372
11.62,2.62518
11.63,2.6418
11.64,2.6534
11.65,2.65984
11.66,2.66095
11.67,2.6566
11.68,2.64666
11.69,2.631
11.7,2.60953
11.71,2.58215
11.72,2.54876
11.73,2.50932
11.74,2.46374
11.75,2.412
11.76,2.35406
11.77,2.28989
11.78,2.21949
11.79,2.14287
11.8,2.06004
11.81,1.97104
11.82,1.87591
11.83,1.7747
11.84,1.66749
11.85,1.55436
11.86,1.4354
11.87,1.31071
11.88,1.18041
11.89,1.04463
11.9,0.903516
11.91,0.75721
11.92,0.605873
11.93,0.449678
11.94,0.288803
11.95,0.123438
11.96,-0.0462187
11.97,-0.219961
11.98,-0.397576
11.99,-0.578841
12,-0.763529
12.01,-0.951405
12.02,-1.14223
12.03,-1.33576
12.04,-1.53174
12.05,-1.72993
12.06,-1.93005
12.07,-2.13187
12.08,-2.3351
12.09,-2.53949
12.1,-2.74478
12.11,-2.9507
12.12,-3.15698
12.13,-3.36336
12.14,-3.56959
12.15,-3.77539
12.16,-3.98051
12.17,-4.18469
12.18,-4.38769
12.19,-4.58926
12.2,-4.78915
12.21,-4.98713
12.22,-5.18297
12.23,-5.37644
12.24,-5.56732
12.25,-5.7554
12.26,-5.94048
12.27,-6.12236
12.28,-6.30086
12.29,-6.4758
12.3,-6.647
12.31,-6.81431
12.32,-6.97757
12.33,-7.13665
12.34,-7.29141
12.35,-7.44173
12.36,-7.5875
12.37,-7.72863
12.38,-7.86503
12.39,-7.99661
12.4,-8.12331
12.41,-8.24507
12.42,-8.36185
12.43,-8.47361
12.44,-8.58033
12.45,-8.682
12.46,-8.77861
12.47,-8.87017
12.48,-8.9567
12.49,-9.03823
12.5,-9.11479
12.51,-9.18644
12.52,-9.25324
12.53,-9.31524
12.54,-9.37252
12.55,-9.42518
12.56,-9.47329
12.57,-9.51697
12.58,-9.55631
12.59,-9.59143
12.6,-9.62246
12.61,-9.64952
12.62,-9.67274
12.63,-9.69227
12.64,-9.70824
12.65,-9.7208
12.66,-9.73011
12.67,-9.73632
12.68,-9.73959
12.69,-9.74008
12.7,-9.73796
12.71,-9.73338
12.72,-9.72652
12.73,-9.71753
12.74,-9.70659
12.75,-9.69387
12.76,-9.67952
12.77,-9.66371
12.78,-9.64661
12.79,-9.62838
12.8,-9.60916
12.81,-9.58913
12.82,-9.56843
12.83,-9.5472
12.84,-9.5256
12.85,-9.50375
12.86,-9.48181
12.87,-9.45989
12.88,-9.43812
12.89,-9.41663
12.9,-9.39551
12.91,-9.37489
12.92,-9.35486
12.93,-9.33551
12.94,-9.31694
12.95,-9.29922
12.96,-9.28243
12.97,-9.26663
12.98,-9.25189
12.99,-9.23826
13,-9.22578
13.01,-9.21449
13.02,-9.20442
13.03,-9.1956
13.04,-9.18805
13.05,-9.18177
13.06,-9.17676
13.07,-9.17303
13.08,-9.17056
13.09,-9.16933
13.1,-9.16933
